Team_Name,Email,TT_ID,CORE_ID,SN_ID,MOD_ID,Name_Surname,Joining_date,Floorstart_date,FTE,Title,First_Name,Last_Name,External_Email_Address,Reason_For_Leave,No_longer_working,Leaving_Date,Long_Leave_End_Date,Team_Code,Slack_Access,Agents_TL,Primary_Specialisation,Secondary_Specialisation,Third_Specialisation,HVV,Esc_Agent,Esc_Type,Market/Block,Tenured,Ticketron_link,Vinted_Link,Language_Certificate,First_Language,Second_Language,Email--dublicate,Offboarding_check,Additional_Comments,Language,Site,Partner,Tenured_Value,New_Hire
EN UA HW,name1048.surname1048@vinted.com,364,8384230,SN53467,9273,Name1048 Surname1048,2025-05-20,2025-06-03,1.00,CSR,Name1048,Surname1048,name1048.surname1048@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/364,https://www.vinted.fr/member/8384230,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1049.surname1049@vinted.com,31,6056526,SN63151,4672,Name1049 Surname1049,2025-05-20,2025-06-03,1.00,CSR,Name1049,Surname1049,name1049.surname1049@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/31,https://www.vinted.fr/member/6056526,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1050.surname1050@vinted.com,229,2606455,SN94043,2545,Name1050 Surname1050,2025-05-20,2025-06-03,1.00,CSR,Name1050,Surname1050,name1050.surname1050@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/229,https://www.vinted.fr/member/2606455,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1051.surname1051@vinted.com,361,1043787,SN69579,7008,Name1051 Surname1051,2025-05-20,2025-06-03,1.00,CSR,Name1051,Surname1051,name1051.surname1051@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/361,https://www.vinted.fr/member/1043787,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1052.surname1052@vinted.com,547,3352493,SN39744,1933,Name1052 Surname1052,2025-05-20,2025-06-03,1.00,CSR,Name1052,Surname1052,name1052.surname1052@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/547,https://www.vinted.fr/member/3352493,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1053.surname1053@vinted.com,390,1757974,SN56177,87,Name1053 Surname1053,2025-05-20,2025-06-03,1.00,CSR,Name1053,Surname1053,name1053.surname1053@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/390,https://www.vinted.fr/member/1757974,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1054.surname1054@vinted.com,203,6996343,SN04581,8676,Name1054 Surname1054,2025-05-20,2025-06-03,1.00,CSR,Name1054,Surname1054,name1054.surname1054@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/203,https://www.vinted.fr/member/6996343,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1055.surname1055@vinted.com,630,5774610,SN37443,5664,Name1055 Surname1055,2025-05-20,2025-06-03,1.00,CSR,Name1055,Surname1055,name1055.surname1055@helpware.com,Involunery,TRUE,2025-07-06,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/630,https://www.vinted.fr/member/5774610,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1056.surname1056@vinted.com,896,6472828,SN87174,6972,Name1056 Surname1056,2025-05-20,2025-06-03,1.00,CSR,Name1056,Surname1056,name1056.surname1056@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/896,https://www.vinted.fr/member/6472828,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1057.surname1057@vinted.com,669,3649589,SN57088,2588,Name1057 Surname1057,2025-05-20,2025-06-03,1.00,CSR,Name1057,Surname1057,name1057.surname1057@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/669,https://www.vinted.fr/member/3649589,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1058.surname1058@vinted.com,699,5375006,SN09401,2599,Name1058 Surname1058,2025-05-20,2025-06-03,1.00,CSR,Name1058,Surname1058,name1058.surname1058@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/699,https://www.vinted.fr/member/5375006,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1059.surname1059@vinted.com,753,8330709,SN24531,1900,Name1059 Surname1059,2025-05-20,2025-06-03,1.00,CSR,Name1059,Surname1059,name1059.surname1059@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/753,https://www.vinted.fr/member/8330709,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1060.surname1060@vinted.com,761,9010551,SN37045,5935,Name1060 Surname1060,2025-05-20,2025-06-03,1.00,CSR,Name1060,Surname1060,name1060.surname1060@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/761,https://www.vinted.fr/member/9010551,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1061.surname1061@vinted.com,185,6396795,SN33323,2808,Name1061 Surname1061,2025-05-20,2025-06-03,1.00,CSR,Name1061,Surname1061,name1061.surname1061@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN III,2025-07-29,https://desk.vinted.net/agents/185,https://www.vinted.fr/member/6396795,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1062.surname1062@vinted.com,920,9732701,SN68811,5235,Name1062 Surname1062,2025-05-27,2025-06-10,1.00,CSR,Name1062,Surname1062,name1062.surname1062@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/920,https://www.vinted.fr/member/9732701,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1063.surname1063@vinted.com,27,3235270,SN29351,5850,Name1063 Surname1063,2025-05-27,2025-06-10,1.00,CSR,Name1063,Surname1063,name1063.surname1063@helpware.com,,FALSE,,,05.05.01.05,FALSE,name824.surname824@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/27,https://www.vinted.fr/member/3235270,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1064.surname1064@vinted.com,783,9908672,SN49399,4994,Name1064 Surname1064,2025-05-27,2025-06-10,1.00,CSR,Name1064,Surname1064,name1064.surname1064@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/783,https://www.vinted.fr/member/9908672,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1065.surname1065@vinted.com,921,1365059,SN92079,9914,Name1065 Surname1065,2025-05-27,2025-06-10,1.00,CSR,Name1065,Surname1065,name1065.surname1065@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/921,https://www.vinted.fr/member/1365059,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1066.surname1066@vinted.com,46,10630823,SN35997,8323,Name1066 Surname1066,2025-05-27,2025-06-10,1.00,CSR,Name1066,Surname1066,name1066.surname1066@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/46,https://www.vinted.fr/member/10630823,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1067.surname1067@vinted.com,578,576663,SN86657,6658,Name1067 Surname1067,2025-05-27,2025-06-10,1.00,CSR,Name1067,Surname1067,name1067.surname1067@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/578,https://www.vinted.fr/member/576663,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1068.surname1068@vinted.com,5,3528385,SN72785,9890,Name1068 Surname1068,2025-05-27,2025-06-10,1.00,CSR,Name1068,Surname1068,name1068.surname1068@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/5,https://www.vinted.fr/member/3528385,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1069.surname1069@vinted.com,803,5249820,SN67030,4954,Name1069 Surname1069,2025-05-27,2025-06-10,1.00,CSR,Name1069,Surname1069,name1069.surname1069@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/803,https://www.vinted.fr/member/5249820,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1070.surname1070@vinted.com,66,1666135,SN90138,1484,Name1070 Surname1070,2025-05-27,2025-06-10,1.00,CSR,Name1070,Surname1070,name1070.surname1070@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/66,https://www.vinted.fr/member/1666135,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1071.surname1071@vinted.com,96,3132762,SN89470,810,Name1071 Surname1071,2025-05-27,2025-06-10,1.00,CSR,Name1071,Surname1071,name1071.surname1071@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/96,https://www.vinted.fr/member/3132762,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1072.surname1072@vinted.com,128,887811,SN32483,9883,Name1072 Surname1072,2025-05-27,2025-06-10,1.00,CSR,Name1072,Surname1072,name1072.surname1072@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/128,https://www.vinted.fr/member/887811,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1073.surname1073@vinted.com,860,9639366,SN70130,6990,Name1073 Surname1073,2025-05-27,2025-06-10,1.00,CSR,Name1073,Surname1073,name1073.surname1073@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/860,https://www.vinted.fr/member/9639366,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1074.surname1074@vinted.com,94,4158533,SN99813,8535,Name1074 Surname1074,2025-05-27,2025-06-10,1.00,CSR,Name1074,Surname1074,name1074.surname1074@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/94,https://www.vinted.fr/member/4158533,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1075.surname1075@vinted.com,317,5244987,SN79322,1196,Name1075 Surname1075,2025-05-27,2025-06-10,1.00,CSR,Name1075,Surname1075,name1075.surname1075@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/317,https://www.vinted.fr/member/5244987,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1076.surname1076@vinted.com,627,6574018,SN95840,1815,Name1076 Surname1076,2025-05-27,2025-06-10,1.00,CSR,Name1076,Surname1076,name1076.surname1076@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/627,https://www.vinted.fr/member/6574018,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1077.surname1077@vinted.com,158,11080587,SN09046,1643,Name1077 Surname1077,2025-05-27,2025-06-10,1.00,CSR,Name1077,Surname1077,name1077.surname1077@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,C_Specialisation,B_Specialisation,,,,,EN III,2025-08-05,https://desk.vinted.net/agents/158,https://www.vinted.fr/member/11080587,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1078.surname1078@vinted.com,719,8756864,SN02627,966,Name1078 Surname1078,2025-06-24,2025-07-08,1.00,CSR,Name1078,Surname1078,name1078.surname1078@helpware.com,,FALSE,,,05.05.01.05,FALSE,name942.surname942@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/719,https://www.vinted.fr/member/8756864,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1079.surname1079@vinted.com,376,6143108,SN93278,1303,Name1079 Surname1079,2025-06-24,2025-07-08,1.00,CSR,Name1079,Surname1079,name1079.surname1079@helpware.com,,FALSE,,,05.05.01.05,FALSE,name791.surname791@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/376,https://www.vinted.fr/member/6143108,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1080.surname1080@vinted.com,399,7196078,SN97204,2623,Name1080 Surname1080,2025-06-24,2025-07-08,1.00,CSR,Name1080,Surname1080,name1080.surname1080@helpware.com,,FALSE,,,05.05.01.05,FALSE,name783.surname783@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/399,https://www.vinted.fr/member/7196078,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1081.surname1081@vinted.com,803,9896972,SN30139,5622,Name1081 Surname1081,2025-06-24,2025-07-08,1.00,CSR,Name1081,Surname1081,name1081.surname1081@helpware.com,,FALSE,,,05.05.01.05,FALSE,name783.surname783@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/803,https://www.vinted.fr/member/9896972,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1082.surname1082@vinted.com,692,6425716,SN52481,3237,Name1082 Surname1082,2025-06-24,2025-07-08,1.00,CSR,Name1082,Surname1082,name1082.surname1082@helpware.com,,FALSE,,,05.05.01.05,FALSE,name942.surname942@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/692,https://www.vinted.fr/member/6425716,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1083.surname1083@vinted.com,864,10905783,SN19900,2538,Name1083 Surname1083,2025-06-24,2025-07-08,1.00,CSR,Name1083,Surname1083,name1083.surname1083@helpware.com,,FALSE,,,05.05.01.05,FALSE,name755.surname755@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/864,https://www.vinted.fr/member/10905783,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1084.surname1084@vinted.com,519,9752177,SN46788,6545,Name1084 Surname1084,2025-06-24,2025-07-08,1.00,CSR,Name1084,Surname1084,name1084.surname1084@helpware.com,,FALSE,,,05.05.01.05,FALSE,name942.surname942@vinted.com,C_Specialisation,B_Specialisation,,,,,EN II,2025-09-02,https://desk.vinted.net/agents/519,https://www.vinted.fr/member/9752177,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1085.surname1085@vinted.com,949,8275635,SN52239,8094,Name1085 Surname1085,2025-07-01,2025-07-15,1.00,CSR,Name1085,Surname1085,name1085.surname1085@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/949,https://www.vinted.fr/member/8275635,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1086.surname1086@vinted.com,917,4900824,SN29741,5886,Name1086 Surname1086,2025-07-01,2025-07-15,1.00,CSR,Name1086,Surname1086,name1086.surname1086@helpware.com,,FALSE,,,05.05.01.05,FALSE,name793.surname793@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/917,https://www.vinted.fr/member/4900824,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1087.surname1087@vinted.com,892,6349683,SN81604,6518,Name1087 Surname1087,2025-07-01,2025-07-15,1.00,CSR,Name1087,Surname1087,name1087.surname1087@helpware.com,,FALSE,,,05.05.01.05,FALSE,name808.surname808@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/892,https://www.vinted.fr/member/6349683,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1088.surname1088@vinted.com,116,2998761,SN59142,5422,Name1088 Surname1088,2025-07-01,2025-07-15,1.00,CSR,Name1088,Surname1088,name1088.surname1088@helpware.com,,FALSE,,,05.05.01.05,FALSE,name755.surname755@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/116,https://www.vinted.fr/member/2998761,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1089.surname1089@vinted.com,980,4586583,SN75696,9796,Name1089 Surname1089,2025-07-01,2025-07-15,1.00,CSR,Name1089,Surname1089,name1089.surname1089@helpware.com,,FALSE,,,05.05.01.05,FALSE,name881.surname881@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/980,https://www.vinted.fr/member/4586583,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1090.surname1090@vinted.com,976,8842324,SN42095,9850,Name1090 Surname1090,2025-07-01,2025-07-15,1.00,CSR,Name1090,Surname1090,name1090.surname1090@helpware.com,,FALSE,,,05.05.01.05,FALSE,name881.surname881@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/976,https://www.vinted.fr/member/8842324,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1091.surname1091@vinted.com,242,6514620,SN84704,8947,Name1091 Surname1091,2025-07-01,2025-07-15,1.00,CSR,Name1091,Surname1091,name1091.surname1091@helpware.com,,FALSE,,,05.05.01.05,FALSE,name861.surname861@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/242,https://www.vinted.fr/member/6514620,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1092.surname1092@vinted.com,175,9779470,SN18186,1873,Name1092 Surname1092,2025-07-01,2025-07-15,1.00,CSR,Name1092,Surname1092,name1092.surname1092@helpware.com,,FALSE,,,05.05.01.05,FALSE,name755.surname755@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/175,https://www.vinted.fr/member/9779470,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1093.surname1093@vinted.com,289,5959253,SN77060,5928,Name1093 Surname1093,2025-07-01,2025-07-15,1.00,CSR,Name1093,Surname1093,name1093.surname1093@helpware.com,,FALSE,,,05.05.01.05,FALSE,name827.surname827@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/289,https://www.vinted.fr/member/5959253,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1094.surname1094@vinted.com,156,2716846,SN19132,3830,Name1094 Surname1094,2025-07-01,2025-07-15,1.00,CSR,Name1094,Surname1094,name1094.surname1094@helpware.com,,FALSE,,,05.05.01.05,FALSE,name827.surname827@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/156,https://www.vinted.fr/member/2716846,TRUE,EN_C2,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1095.surname1095@vinted.com,491,4183472,SN85494,1449,Name1095 Surname1095,2025-07-01,2025-07-15,1.00,CSR,Name1095,Surname1095,name1095.surname1095@helpware.com,,FALSE,,,05.05.01.05,FALSE,name824.surname824@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/491,https://www.vinted.fr/member/4183472,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN UA HW,name1096.surname1096@vinted.com,195,9678794,SN02014,524,Name1096 Surname1096,2025-07-01,2025-07-15,1.00,CSR,Name1096,Surname1096,name1096.surname1096@helpware.com,,FALSE,,,05.05.01.05,FALSE,name808.surname808@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2025-09-09,https://desk.vinted.net/agents/195,https://www.vinted.fr/member/9678794,TRUE,EN_C1,,FALSE,FALSE,,EN,UA,HW,FALSE,FALSE
EN TN TWW,name1097.surname1097@vinted.com,317,2313260,SN26644,1775,Name1097 Surname1097,2019-10-28,2019-11-11,1.00,CSR,Name1097,Surname1097,name1097.surname1097@transcom.com,,FALSE,,,05.05.01.02,FALSE,name1180.surname1180@vinted.com,D_Specialisation,F_Specialisation,,TRUE,,,EN II,2020-01-06,https://desk.vinted.net/agents/317,https://www.vinted.fr/member/2313260,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1098.surname1098@vinted.com,747,6292181,SN32059,1425,Name1098 Surname1098,2019-10-28,2019-11-11,1.00,CSR,Name1098,Surname1098,name1098.surname1098@transcom.com,,FALSE,,,05.05.01.02,FALSE,name1336.surname1336@vinted.com,B_Specialisation,A_Specialisation,,,,,EN III,2020-01-06,https://desk.vinted.net/agents/747,https://www.vinted.fr/member/6292181,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1099.surname1099@vinted.com,270,8827827,SN09526,4097,Name1099 Surname1099,2019-10-28,2019-11-11,1.00,CSR,Name1099,Surname1099,name1099.surname1099@transcom.com,,FALSE,,,05.05.01.02,FALSE,name1294.surname1294@vinted.com,A_Specialisation,B_Specialisation,,,,,EN II,2020-01-06,https://desk.vinted.net/agents/270,https://www.vinted.fr/member/8827827,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1100.surname1100@vinted.com,8,4103458,SN14654,4503,Name1100 Surname1100,2019-10-28,2019-11-11,MGMT,BM,Name1100,Surname1100,name1100.surname1100@transcom.com,,FALSE,,,05.05.01.02,TRUE,,,,,,,,,2020-01-06,https://desk.vinted.net/agents/8,https://www.vinted.fr/member/4103458,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1101.surname1101@vinted.com,672,756517,SN41291,3404,Name1101 Surname1101,2019-10-28,2019-11-11,MGMT,TL,Name1101,Surname1101,name1101.surname1101@transcom.com,,FALSE,,,05.05.01.02,TRUE,,,,,,,,,2020-01-06,https://desk.vinted.net/agents/672,https://www.vinted.fr/member/756517,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1102.surname1102@vinted.com,95,8262759,SN81356,360,Name1102 Surname1102,2019-10-28,2019-11-11,MGMT,BM,Name1102,Surname1102,name1102.surname1102@transcom.com,,FALSE,,,05.05.01.02,TRUE,,,,,,,,,2020-01-06,https://desk.vinted.net/agents/95,https://www.vinted.fr/member/8262759,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1103.surname1103@vinted.com,999,9725949,SN31339,3156,Name1103 Surname1103,2019-11-18,2019-12-02,1.00,CSR,Name1103,Surname1103,name1103.surname1103@transcom.com,,FALSE,,,05.05.01.02,FALSE,name1241.surname1241@vinted.com,A_Specialisation,C_Specialisation,,,,,EN II,2020-01-27,https://desk.vinted.net/agents/999,https://www.vinted.fr/member/9725949,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1104.surname1104@vinted.com,821,10182833,SN64524,7162,Name1104 Surname1104,2019-11-18,2019-12-02,1.00,CSR,Name1104,Surname1104,name1104.surname1104@transcom.com,,FALSE,,,05.05.01.02,FALSE,name1241.surname1241@vinted.com,A_Specialisation,C_Specialisation,,TRUE,,,EN II,2020-01-27,https://desk.vinted.net/agents/821,https://www.vinted.fr/member/10182833,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1105.surname1105@vinted.com,198,8556463,SN53564,9854,Name1105 Surname1105,2019-11-18,2019-12-02,MGMT,QL,Name1105,Surname1105,name1105.surname1105@transcom.com,,FALSE,,,05.05.01.02,TRUE,,,,,,,,,2020-01-27,https://desk.vinted.net/agents/198,https://www.vinted.fr/member/8556463,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
EN TN TWW,name1106.surname1106@vinted.com,847,3720991,SN56880,4824,Name1106 Surname1106,2020-02-24,2020-03-09,MGMT,MGMT,Name1106,Surname1106,name1106.surname1106@transcom.com,,FALSE,,,05.05.01.02,TRUE,,,,,,,,,2020-05-04,https://desk.vinted.net/agents/847,https://www.vinted.fr/member/3720991,,,,FALSE,FALSE,,EN,TN,TWW,TRUE,FALSE
